country_iso3,indicator_id,series,special_or_major_group,weight_pct_in_base_year,year_iranian,year_western,base_year_sh,index_value,pct_change_yoy,pct_change_source,source_dataset,notes
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,General index,general,100.0,1375,1996-1997,1376,85.2,,,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,General index,general,100.0,1376,1997-1998,1376,100.0,17.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,General index,general,100.0,1377,1998-1999,1376,118.1,18.1,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,General index,general,100.0,1378,1999-2000,1376,141.8,20.1,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,General index,general,100.0,1379,2000-2001,1376,159.7,12.6,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Goods,special_group,60.93,1375,1996-1997,1376,89.1,,,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Goods,special_group,60.93,1376,1997-1998,1376,100.0,12.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Goods,special_group,60.93,1377,1998-1999,1376,116.7,16.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Goods,special_group,60.93,1378,1999-2000,1376,140.3,20.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Goods,special_group,60.93,1379,2000-2001,1376,153.0,9.1,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Services,special_group,12.03,1375,1996-1997,1376,82.4,,,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Services,special_group,12.03,1376,1997-1998,1376,100.0,21.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Services,special_group,12.03,1377,1998-1999,1376,118.8,18.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Services,special_group,12.03,1378,1999-2000,1376,145.9,22.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Services,special_group,12.03,1379,2000-2001,1376,170.8,17.1,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, fuel and lighting",special_group,27.04,1375,1996-1997,1376,76.7,,,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, fuel and lighting",special_group,27.04,1376,1997-1998,1376,100.0,30.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, fuel and lighting",special_group,27.04,1377,1998-1999,1376,120.8,20.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, fuel and lighting",special_group,27.04,1378,1999-2000,1376,143.4,18.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, fuel and lighting",special_group,27.04,1379,2000-2001,1376,169.8,18.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Food, beverages and tobacco",major_group,32.45,1375,1996-1997,1376,87.8,,,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Food, beverages and tobacco",major_group,32.45,1376,1997-1998,1376,100.0,13.9,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Food, beverages and tobacco",major_group,32.45,1377,1998-1999,1376,124.5,24.5,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Food, beverages and tobacco",major_group,32.45,1378,1999-2000,1376,152.7,22.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Food, beverages and tobacco",major_group,32.45,1379,2000-2001,1376,166.3,8.9,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing,major_group,9.55,1375,1996-1997,1376,88.4,,,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing,major_group,9.55,1376,1997-1998,1376,100.0,13.1,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing,major_group,9.55,1377,1998-1999,1376,105.3,5.3,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing,major_group,9.55,1378,1999-2000,1376,112.1,6.5,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing,major_group,9.55,1379,2000-2001,1376,121.8,8.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Household furnishings, goods and services",major_group,7.22,1375,1996-1997,1376,93.0,,,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Household furnishings, goods and services",major_group,7.22,1376,1997-1998,1376,100.0,7.5,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Household furnishings, goods and services",major_group,7.22,1377,1998-1999,1376,106.8,6.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Household furnishings, goods and services",major_group,7.22,1378,1999-2000,1376,122.8,15.0,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Household furnishings, goods and services",major_group,7.22,1379,2000-2001,1376,137.6,12.1,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transportation and communication,major_group,11.4,1375,1996-1997,1376,87.7,,,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transportation and communication,major_group,11.4,1376,1997-1998,1376,100.0,14.0,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transportation and communication,major_group,11.4,1377,1998-1999,1376,114.7,14.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transportation and communication,major_group,11.4,1378,1999-2000,1376,146.0,27.3,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transportation and communication,major_group,11.4,1379,2000-2001,1376,158.4,8.5,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Health and medical care,major_group,4.57,1375,1996-1997,1376,78.9,,,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Health and medical care,major_group,4.57,1376,1997-1998,1376,100.0,26.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Health and medical care,major_group,4.57,1377,1998-1999,1376,122.2,22.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Health and medical care,major_group,4.57,1378,1999-2000,1376,152.0,24.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Health and medical care,major_group,4.57,1379,2000-2001,1376,183.5,20.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Recreation, education and reading",major_group,3.53,1375,1996-1997,1376,91.3,,,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Recreation, education and reading",major_group,3.53,1376,1997-1998,1376,100.0,9.5,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Recreation, education and reading",major_group,3.53,1377,1998-1999,1376,107.1,7.1,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Recreation, education and reading",major_group,3.53,1378,1999-2000,1376,126.9,18.5,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Recreation, education and reading",major_group,3.53,1379,2000-2001,1376,144.4,13.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Miscellaneous goods and services,major_group,4.24,1375,1996-1997,1376,91.3,,,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Miscellaneous goods and services,major_group,4.24,1376,1997-1998,1376,100.0,9.5,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Miscellaneous goods and services,major_group,4.24,1377,1998-1999,1376,113.5,13.5,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Miscellaneous goods and services,major_group,4.24,1378,1999-2000,1376,137.5,21.1,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Miscellaneous goods and services,major_group,4.24,1379,2000-2001,1376,158.1,15.0,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1379 (2000/01), Table 64 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,General index,general,100.0,1380,2001-2002,1376,177.9,,,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,General index,general,100.0,1381,2002-2003,1376,206.0,15.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,General index,general,100.0,1382,2003-2004,1376,238.2,15.6,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,General index,general,100.0,1383,2004-2005,1376,274.5,15.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,General index,general,100.0,1384,2005-2006,1376,307.6,12.1,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Goods,special_group,60.93,1380,2001-2002,1376,161.8,,,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Goods,special_group,60.93,1381,2002-2003,1376,183.8,13.6,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Goods,special_group,60.93,1382,2003-2004,1376,207.1,12.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Goods,special_group,60.93,1383,2004-2005,1376,232.9,12.5,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Goods,special_group,60.93,1384,2005-2006,1376,255.8,9.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Services,special_group,12.03,1380,2001-2002,1376,205.7,,,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Services,special_group,12.03,1381,2002-2003,1376,239.3,16.3,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Services,special_group,12.03,1382,2003-2004,1376,288.4,20.5,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Services,special_group,12.03,1383,2004-2005,1376,342.1,18.6,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Services,special_group,12.03,1384,2005-2006,1376,396.1,15.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, water, fuel and power",special_group,27.04,1380,2001-2002,1376,201.8,,,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, water, fuel and power",special_group,27.04,1381,2002-2003,1376,241.2,19.5,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, water, fuel and power",special_group,27.04,1382,2003-2004,1376,285.9,18.5,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, water, fuel and power",special_group,27.04,1383,2004-2005,1376,338.0,18.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, water, fuel and power",special_group,27.04,1384,2005-2006,1376,384.8,13.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Food, beverages and tobacco",major_group,32.45,1380,2001-2002,1376,178.5,,,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Food, beverages and tobacco",major_group,32.45,1381,2002-2003,1376,213.2,19.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Food, beverages and tobacco",major_group,32.45,1382,2003-2004,1376,246.1,15.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Food, beverages and tobacco",major_group,32.45,1383,2004-2005,1376,281.0,14.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Food, beverages and tobacco",major_group,32.45,1384,2005-2006,1376,310.3,10.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing and footwear,major_group,9.55,1380,2001-2002,1376,127.4,,,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing and footwear,major_group,9.55,1381,2002-2003,1376,132.6,4.1,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing and footwear,major_group,9.55,1382,2003-2004,1376,142.8,7.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing and footwear,major_group,9.55,1383,2004-2005,1376,156.3,9.5,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing and footwear,major_group,9.55,1384,2005-2006,1376,171.0,9.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Household furnishings and operation,major_group,7.22,1380,2001-2002,1376,142.0,,,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Household furnishings and operation,major_group,7.22,1381,2002-2003,1376,150.0,5.6,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Household furnishings and operation,major_group,7.22,1382,2003-2004,1376,164.7,9.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Household furnishings and operation,major_group,7.22,1383,2004-2005,1376,191.2,16.1,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Household furnishings and operation,major_group,7.22,1384,2005-2006,1376,214.0,11.9,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transportation and communications,major_group,11.4,1380,2001-2002,1376,170.5,,,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transportation and communications,major_group,11.4,1381,2002-2003,1376,187.6,10.0,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transportation and communications,major_group,11.4,1382,2003-2004,1376,213.1,13.6,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transportation and communications,major_group,11.4,1383,2004-2005,1376,236.6,11.0,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
